Database,Item Type,Publication Year,Title,Venue,Venue Rank,Abstract,Keywords
IEEE,conferencePaper,2023,GuiDiv: Mitigating Code-reuse Attack in an IoT Cluster Using Guided Control Flow Diversification,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Code randomization, aka software diversification, is an effective way to mitigate code-reuse attacks. This mechanism diversifies the target software into heterogeneous variants, making a specific attack chain unfeasible for the transformed variants. Enhancing the heterogeneity of these variants is important for this method to reach its expected security level. Additionally, limiting their execution overhead is necessary to ensure the availability of this protection. However, finding the optimal subset among a large number of diversified variants is computationally difficult. This creates a dilemma in software diversification schema where enhancing heterogeneity and reducing execution overhead are both desired.To ensure a determined code quality control in generating software variants, we propose a guided software diversification mechanism (called GuiDiv). GuiDiv formalizes the iterate-used transformations into a branching process of a tree (called DivTree) and introduces an optimization process (called nodemerging) to guide the diversification. The optimizer evaluates the intermediate compilation results using multi-target evaluation functions in each iteration. This process aims to optimize the contribution of structural heterogeneity from redundant instructions, allowing variants with higher structural dissimilarity and lower overhead to have a higher chance of participating in the next iteration. We developed a proof-of-concept compilation module and used OpenSSL as the performance benchmark. In the evaluations, compared to related schemes, GuiDiv can bring higher control flow dissimilarity in most test cases. Regarding the variant heterogeneity, variants generated by GuiDiv exhibit significantly lower execution overhead.",internet of things;code-reuse attack;code randomization;guided software diversification
IEEE,conferencePaper,2023,Enhancing Security in Industrial IoT: A Taxonomy-driven Approach to Risk Assessment,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"The Industrial Internet of Things (IIoT) embodies the emerging fourth revolution, which strongly focuses on Machine-to-Machine (M2M) communications, big data, and predictive analytics. One of the major challenges associated with this deployment is physical and cyber security, as new emerging devices and technology have paved the way for new threat vectors, and current security measures have a limited endpoint focus and are inadequate to accommodate the broad scale of these emerged complex and distributed IIoT systems. To create secure and safe IoT systems, a comprehensive risk assessment that can span the entire physical and cyber stack of IIoT systems is needed. In this article, we investigate the current risk assessment frameworks, discuss their strengths and challenges, and show that current frameworks do not sufficiently work for IIoT deployments. We subsequently present a novel security taxonomy to supplement and address existing assessment frameworks' challenges. We validate this proposed taxonomy with extensive recent research literature.",Risk;Cybersecurity;Physical security;IIoT;Assessment
IEEE,conferencePaper,2023,Measuring DNS-over-Encryption Performance Over IPv6,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"In recent years, encrypted DNS such as DNS-over-HTTPS (DoH) and DNS-over-TLS (DoT) has gained significant traction as privacy-preserving alternative to conventional DNS. While several studies have measured the performance of encrypted DNS relative to conventional DNS, they are only performed over IPv4, little has been done to understand their status over IPv6. Besides, previous studies can not obtain the absolute query latency due to lack of control over vantage points.This paper performs by far the fist end-to-end performance measurements on encrypted DNS over IPv6. By analyzing measurement results, we have gained several insights. In general, the quality of service for encrypted DNS is satisfying. Over IPv6, encrypted DNS performance varies across resolvers, and is affected by the location issuing DNS queries, the type of encrypted DNS protocol used and the latency to resolvers. Compared with IPv4, the performance of encrypted DNS of different resolvers over IPv6 is improved to some extent. In addition, we also find other problems such as the quality of service of resolver Ahadns is significantly low both over IPv6 and IPv4, as well as the performance of encrypted DNS for resolver Alidns significantly deteriorates when switching from IPv4 to IPv6. Based on our observations, we provide recommendations and discuss situations in which switching to IPv6 may be beneficial. We hope that our tools developed for performing measurements can help people in different regions to choose to the right recursive resolver and network environment, and that our findings can contribute to improve IPv6 Internet infrastructure and inform continuing encrypted DNS deployment over IPv6.",network measurement;quality of service;DNS-over-Encryption;IPv6
IEEE,conferencePaper,2023,HackMentor: Fine-Tuning Large Language Models for Cybersecurity,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"The democratization of artificial intelligence has made substantial progress by leveraging open-source large language models (LLMs), enabling researchers across domains to train customized models to meet their specific needs. Given the confidentiality and significance of cybersecurity, obtaining private and localized LLMs is imperative. However, general LLMs are not designed to cater specifically to this field, their general knowledge often falls short when addressing such specialized problems. In this paper, we categorize the domain instructions based on cybersecurity knowledge to guide the construction of high-quality instructions and conversations, ultimately enhancing the specialized capabilities of LLMs. The resulting fine-tuned LLMs, collectively termed HackMentor, are evaluated using WinRate, EloRating, and ZenoEval methods along with other popular LLMs. The experiments demonstrate that the proposed method yields significant performance improvements, surpassing the native LLMs by 10-25% when aligned with cybersecurity prompts. More, HackMentor exhibits comparable conversational quality to ChatGPT, while providing more concise and humanlike responses. This study demonstrates the efficacy of HackMentor in augmenting LLMs for cybersecurity requirements, paving the way for localized LLMs that meet specialized needs without compromising general capabilities.",LLMs;cybersecurity;fine-tuning;instructions
IEEE,conferencePaper,2023,Extracting Length Field of Unknown Binary Network Protocol from Static Trace,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Network protocol specification is essential in analyzing and evaluating network functionality, performance, and security. However, increasing private protocols become a hindrance to these features. The existing works study how to extract protocol keyword fields rather than infer the semantics of the fields, such as the length field, which can indicate the length associated with a message and is fundamental for deep analysis of network protocols. In this paper, we propose a nonparametric and unsupervised method, ROSE, to extract the length field of unknown binary network protocols from static traces. It segments the fields from the raw network trace and gets the inferred length of a subset of messages by clustering similar fields with k-means. Then, it generates candidate fields using n-gram and builds a multidimensional equation based on the length of the clustered messages and the candidate length fields. Finally, ROSE extracts the inferred length fields through linear regression. As far as we know, it is the first study on extracting length field from the static trace. The evaluation experiments using raw network traces exhibit high precision and recall in extracting the length field or identifying protocols without the length field.",Protocol reverse engineering;Network field extraction;Field clustering;Linear regression
IEEE,conferencePaper,2023,On ECG Signal Classification: An NAS-empowered Semantic Communication System,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"This paper proposes a task-oriented semantic communication system for electrocardiogram (ECG) signal classification, called ECG-SC-DARTS. Based on deep learning, this system adopts the differentiable neural architecture search (DARTS) to automatically design the neural architecture of the semantic encoder under various channels. This paper improves the performance of the original DARTS by introducing a new recurrent neural network (RNN) cell with residual structure and a noise adding scheme for skip-connections. The RNN cell enhances the temporal semantic information extraction ability while the added noise reduces the risk of performance collapse caused by skip-connections. Experimental results demonstrate that ECGSC-DARTS generates appropriate neural architectures for the semantic encoder under AWGN, Rayleigh and Rician channels and these architectures outperform a number of baseline models, such as the original DARTS, fully convolutional network, multi-layer perception, and ResNet, regarding F1-score. Moreover, ECGSC-DARTS is more reliable than the traditional communication system in harsh channel environment.",Electrocardiogram;neural architecture search;semantic communication
IEEE,conferencePaper,2023,Parallel Pattern Matching over Brotli Compressed Network Traffic,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Pattern matching is a crucial technique for network traffic detection applications. As a fundamental computation model used by pattern matching, the finite state automata execute sequential matching due to the state dependence among transitions. Meanwhile, most services tend to compress their data to improve transmission or storage efficiency. The increased compressed data challenges the straightforward method of matching the whole decompressed data and incurs data dependence among the compression encodings. The related approaches either leverage techniques to break the state dependence of matching uncompressed data or accelerate matching compressed data in a single-threaded manner without considering the state and data dependence. None of them can perform parallel matching over compressed data. This paper provides PETALS, a parallel pattern matching method over Brotli compressed network traffic. PETALS partitions the original compressed traffic into fixed- length blocks for parallel matching and patches the broken compression encodings crossing blocks to break the data dependence. Then, it merges the compressed traffic matching method into path fusion, an enumerative parallelization of finite state automata, to present parallel matching over compressed traffic. Evaluation using real-world network traffic and regular expressions shows that PETALS can raise the speedup from 1.53x to 3.53x of the state-of-the-art parallelization schemes on a 56-cores machine.",Parallelization;Compressed Traffic Matching;Brotli;Regular Expression Matching;Pattern Matching
IEEE,conferencePaper,2023,Detecting DDoS Attacks on the Network Edge: An Information-Theoretic Correlation Analysis,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Nowadays, edge computing has become part of the Internet of Things (IoT) that plays a vital role in developing smart applications. As the usage of IoT devices significantly increases, at the same time, network edge infrastructure faces several security challenges. Distributed Denial-of-Service (DDoS) attack is one of the most severe threats to edge-cloud services. Therefore, designing a robust mitigating system is unavoidable for the network edge, and it must be able to recognize emerging attacks. This work proposes an anomaly-based DDoS detection approach that combines information-theoretic metrics and multivariate correlation analysis. The information-theoretic metric captures the randomness and complex nature of traffic behaviour. Similarly, multivariate correlation analysis identifies the relationship among traffic features. Combining information metrics and correlation analysis, we generate normal and attack traffic profiles for the training base to estimate density. The generated profiles build on the metrics including Triangle Area Mapping (TAM) with correlation analysis, Renyiâ€™s divergence, covariance, mean, and standard deviation, which enhances the detection performance of the proposed approach. The effectiveness of the proposed approach is evaluated using testbed and benchmark datasets. The results show that the proposed approach achieves 0.17% and 2.32%, and 0.50% higher accuracy compared to the baseline approaches on the testbed, UNSW and CIC-DDoS datasets, respectively.",Network edge;Edge clouds;Correlation analysis;Information-theoretic triangle-MCA;DDoS
IEEE,conferencePaper,2023,RCA-IDS: A Novel Real-time Cloud-based Adversarial IDS for Connected Vehicles,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"This paper focuses on the requirement for creating novel frameworks to monitor and identify cyberattacks in Connected Vehicles (CVs). The health of the sensors in CVs becomes crucial when performance predictions and communication-related errors can compromise the resilience of the sensory network. To meet the evolving demands of connected vehicle (CV) systems, Intrusion Detection Systems (IDS) must be regularly updated and tailored as powerful monitoring entities. To equip cloud-tied operators with the ability to comprehend unusual sensor data originating from vehicles at the cloud level, we designed an innovative Real-time Cloud-based Adversarial IDS called RCA-IDS. This system exclusively focuses on detecting and explaining instances of sensor data manipulation caused by poisoning attacks. Two attack mechanisms were created utilizing random-based and silhouette-based clustering methods. Subsequently, two defence mechanisms based on multi-layer neural network-type deep learning were proposed to counter these attacks. The newly introduced RCA-IDS demonstrates a minimum accuracy of 90% in detecting cyberattacks.",Connected Vehicle;Machine Learning;Sensors;Cyberattack;Intrusion Detection Systems (IDS)
IEEE,conferencePaper,2023,Cerberus: Efficient OSPS Traffic Identification through Multi-Task Learning,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"The privacy protection capabilities of open source proxy software (OSPS) while browsing the Internet have sparked great interest from both industry and academia, bringing forth pressing security concerns. Currently, using artificial intelligence for traffic identification is the most promising direction. Due to the wide variety and rich configuration of OSPS, it is not feasible to train models for all tasks and deploy them on the same network device. It is a novel idea to improve efficiency by leveraging multi-task learning. However, the related studies still have three shortcomings. First, improving the performance of the main task through auxiliary tasks does not apply to equally important OSPS identification tasks. Second, the modelâ€™s ability to characterize traffic is weak, resulting in performance gaps between different tasks. Finally, the influence of task difficulty on convergence speed is ignored, which is easy to cause overfitting and underfitting. Aiming at the shortcomings, we propose Cerberus, an OSPS traffic identification scheme based on multi-task learning. The main contributions of our work can be summarized in three aspects. Firstly, a high-quality dataset is constructed through traffic collection, and three OSPS traffic identification tasks are defined on it. Secondly, an identification model is designed by optimizing the ability to characterize traffic and balancing the convergence speed of multiple tasks. Finally, Cerberus is verified through comparative experiments. Its classification performance is better than both single-task and multi-task solutions. Besides, Cerberus runs fast and consumes few resources, making it suitable for deployment on network devices.",open source proxy software;encrypted traffic identification;multi-task;deep learning
IEEE,conferencePaper,2023,Topology construction method of anti-tracking network based on cross-domain decentralized gravity model,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"With the increasing threats of network tracking and information leakage, privacy protection has become a widely concern in the field of network security. As an important means of protecting the privacy of network users, anti-tracking networks have gradually become one of the important research directions. However, the existing topology structures of anti-tracking networks still have problems such as intra-domain aggregation and key nodes, which are vulnerable to attack, tracking and destruction, and can not meet the privacy requirements. Therefore, this paper proposes a topology construction method based on cross-domain decentralized gravity model (CDTC). Firstly, the model comprehensively considers the local neighbor information, the location information of nodes, and the path information between nodes to calculate the node attraction. Secondly, each node determines its link status with other nodes through the model by ranking its local nodes, achieving optimization of the network topology. Finally, experiments on typical network structures and open network datasets, the experimental results show that the proposed model has better decentralization, cross-domain, and anti-tracking performance.",Anti-tracking networks;cross-domain decentralization;network topology;Cyber security
IEEE,conferencePaper,2023,Push It Real Good: Towards Behavioral Access Control using the Door Handle Push-Down-Phase Only,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Identifying persons based on their interaction with a door handle has been an active research field in the past years and related work presented promising results. In this context, they instrumented door handles with sensors like accelerometer, gyroscope, or touch and extracted features from complete opening interactions that include pushing down the handle, opening the door, entering the room, and releasing the handle. This work extends existing research with an evaluation whether already the initial door handleâ€™s push-down-phase (PDP) provides sufficient data for behavior-based authentication. For that, recorDOOR was built, a door handle prototype equipped with a camera, accelerometer, gyroscope, four touch stripes, and three ultrasonic distance sensors. We recorded 768 door interactions from eight participants (48 per hand) using recorDOOR, manually labeled the PDPâ€™s start and end, and when the door started moving using our camera stream. We are the first that recorded both hands and also simulated four real-life door opening scenarios including a novel opening careful scenario when standing in front of a door. Our quantitative analysis of the extracted PDPs shows that there is a high variance between PDP durations from less than 40 milliseconds to more than a second and that there are notable differences between left and right hand while opening independent of the scenario. Furthermore, over 95% of our participants started moving the door before the handle was pushed down to its maximum that further shortens the time for a user identification. Based on 235 extracted features and nested 5-fold cross-validation, a Gradient Boosting Classifier performed best and achieved a mean accuracy of 87.92% in an identification scenario for the overall PDP and 82.41% if only considering the PDP before the door is already moved.",Behavioral Authentication;Identification;Door;Door Handle;Push Down;Sensors
IEEE,conferencePaper,2023,FineCTI: A Framework for Mining Fine-grained Cyber Threat Information from Twitter Using NER Model,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"To timely respond to cyber threats related to a specific IT infrastructure called fine-grained (e.g., Windows or Linux), security analysts need to require timely and comprehensive threat information. Twitter, as a vital source of real-time threat information, provides abundant but overwhelming information due to the increased data sources. Automatically mining and summarizing fine-grained threat information from Twitter can help security analysts maintain the infrastructureâ€™s security. Most existing studies focus on classification, which carries less threat information. Some works use clustering based on text similarity relying on the embedding of text obtained from pre-trained models, which cannot be applied to short text, resulting in noisy clusters. Several works build topic models. However, the incoherent topic keywords are difficult to understand and analyze. To overcome these challenges, we design a FineCTI framework to mine the threat information related to the specific infrastructure on Twitter and generate a detailed threat information summary that is machine-readable and human-readable, efficiently reducing information overload. FineCTI optimizes the feature extraction part based on the named entity recognition model and performs clustering based on features extracted, thus effectively reducing the influence of sparsity of tweets on the clustering result and with the V-measure score improved by 7%. The cluster analysis results show that we can mine the fine-grained threats up to 15 days before the official disclosure date.",Twitter;Named Entity Recognition;Clustering;Information Overload;Data Mining
IEEE,conferencePaper,2023,SSdetector: Secure and Manageable Host-based IDS with SGX and SMM,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Host-based intrusion detection systems (HIDS) are used to monitor the internals of target systems. It is essentially difficult to execute HIDS securely inside target systems. For example, it is not guaranteed that HIDS can obtain correct information from compromised systems. If HIDS is tampered with by intruders, it would be easily disabled. So far, various techniques have been proposed to securely execute HIDS using the security features of processors, e.g., System Management Mode (SMM) and SGX in Intel processors. However, strongly secure HIDS sacrifices its manageability, whereas manageable HIDS is less secure. In practice, it is important to achieve not only the security but also the manageability of HIDS. This paper proposes SSdetector for achieving both security and manageability by combining SGX and SMM. SSdetector securely runs HIDS inside an SGX enclave, which is a protected region inside an SGX application. Since HIDS is developed as an SGX application, the management of HIDS is easier. To securely obtain system information in memory, in-enclave HIDS invokes the SMM monitor running in an isolated execution environment created by BIOS. SSdetector protects information passed between in-enclave HIDS and the SMM monitor by encryption and integrity checking. We have implemented SSdetector in UEFI BIOS and examined the performance of HIDS collecting system information necessary for the proc filesystem.",Intel SGX;system management mode;hostbased IDS;BIOS
IEEE,conferencePaper,2023,A First Look at Digital Rights Management Systems for Secure Mobile Content Delivery,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Digital rights management (DRM) solutions aim to prevent the copying or distribution of copyrighted material. On mobile devices, a variety of DRM technologies have become widely deployed. However, a detailed security study comparing their internal workings, and their strengths and weaknesses, remains missing in the existing literature. In this paper, we present the first detailed security analysis of mobile DRM systems, addressing the modern paradigm of cloud-based content delivery followed by major platforms, such as Netflix, Disney+, and Amazon Prime. We extensively analyse the security of three widely used DRM solutionsâ€”Google Widevine, Apple FairPlay, and Microsoft PlayReadyâ€”deployed on billions of devices worldwide. We then consolidate their features and capabilities, deriving common features and security properties for their evaluation. Furthermore, we identify some design-level shortcomings that render them vulnerable to emerging attacks within the state of the art, including micro-architectural side-channel vulnerabilities and an absence of post-quantum security. Lastly, we propose mitigations and suggest future directions of research.",Digital rights management (DRM);media streaming;trusted execution environments;mobile security
IEEE,conferencePaper,2023,Towards Understanding Checkpointing in Transiently Powered IoT Networks,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"The finite energy supply available for computation and communication is one of the major shortcomings in IoT/sensor networks. To circumvent this issue, energy harvesting has been proposed to enable embedded devices to mitigate their dependency on traditional battery-driven power sources. However, energy supply due to energy harvesting often varies, leading to nodes crashing due to energy exhaustion, with the application(s) losing their state. Efficient state checkpointing in non-volatile memory (NVM) has been proposed to enable forward progress, albeit at the expense of significant overheads (viz., energy and time). This work is based on the observation that, as the network evolves, IoT applications adapt/refresh to ensure they have up-to-date state of information, thereby reducing the need for checkpointing. However, little is known about (i) whether checkpointing is actually needed for any application, (ii) if needed, what to checkpoint for a given application and (iii) when checkpointing is needed in an application. In this paper, we address the first two problems and make the following novel contributions: (i) we formalise a variant of the checkpointing problem for IoT networks and show that it is NP-complete, (ii) we introduce a theory of state checkpointing and develop two types of checkpointing: (a) local checkpointing and (b) network checkpointing, (iii) we show that there is no general checkpointing strategy for the network-based application that will improve efficiency and (iv) we briefly survey related works and show that most if not all, works on checkpointing of IoT-based applications that lead to increased efficiency have focused on node-centric (i.e., local) programs. We run experiments on an actual testbed to confirm our expectations, and our results show that checkpointing can actually have a negative impact on applications when wrongly used. Thus, compared to existing works, we make major gains: No checkpointing is needed for network-based applications.",Wireless sensor networks;transient energy;checkpointing;correctness;deployment
IEEE,conferencePaper,2023,PANGA: Attention-based Principal Neighborhood Aggregation for Forecasting Future Cyber Attacks,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"There has been a significant spike in cyber attacks with serious economic, security, and privacy concerns recently. The effectiveness of older NIDS (Network Intrusion Detection Systems) has been diminishing as cyber attacks become more sophisticated and complex. Majority of research focuses on detecting and classifying attacks, with limited work attempting to forecast the number of cyber attack. Recent works propose using statistical, machine learning, or deep learning models to forecast cyber attacks, but they do not take advantage of the correlation that exists among different devices present in a network. We proposed a model, PANGA that employs a combination of Principal Neighborhood Aggregation(PNA), Gated Recurrent Unit(GRU), and attention layers to effectively capture and leverage spatiotemporal dependencies. It achieves a mean square error of 0.027 and a coefficient of determination of 0.87 on well known CIDDS-001 dataset. Additionally, we performed perturbation analysis by adding gaussian noises to the test data to validate the robustness of the model. The performance of the proposed model remains largely unaffected as long as the standard deviation of the noise was kept below 0.25.",Cyber attack forecasting;spatio-temporal;GNN;GRU
IEEE,conferencePaper,2023,SRBR: Anti-selfish Routing Based on Social Similarity and Reputation Using Fuzzy Logic,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"With the emergence of various applications in Intelligent Transportation Systems (ITS), the cooperative communication among vehicles has become increasingly important to provide transportation data services. However, vehicles with selfish behaviors rarely provide high-performance communication services to others, resulting in a low packet delivery ratio and a high end-to-end delay. It is extremely challenging to substantially alleviate the influence of selfish vehicles in vehicular networks, because of the network topology and unstable communication qualities. To address the above problems, the Social similarity and Reputation Based Routing (SRBR) is proposed, considering social relationships, vehicle behaviors, and transmission capacity. The social similarity can improve network performance by leveraging the social relationships of vehicles, while reputation mechanisms can effectively defend against selfish vehiclesâ€™ attacks. Additionally, to integrate the above two-dimensional metrics, fuzzy logic is employed. Furthermore, extensive results show SRBR outperforms other baseline schemes in terms of delivery ratio, average latency, and overhead ratio.",VANETs;Selfishness;Fuzzy logic;Reputation mechanism
IEEE,conferencePaper,2023,Reinforcement Learning Based Neighbour Selection for VANET with Adaptive Trust Management,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Successful information propagation from source to destination in Vehicular Adhoc Network (VANET) can be hampered by the presence of neighbouring attacker nodes causing unwanted packet dropping. Potential attackers change their behaviour over time and remain undetected due to the adhoc nature of VANET. Capturing the dynamic attacker behaviour and updating the corresponding neighbourhood information without compromising the quality of service requirements is an ongoing challenge. This work proposes a Reinforcement Learning (RL) based neighbour selection framework for VANET with an adaptive trust management system to capture the behavioural changes of potential attackers and to dynamically update the neighbourhood information. In contrast to existing works, we consider trust and link-life time in unison as neighbour selection criteria to achieve trustworthy communication. Our adaptive trust model takes into account the social relationship, time and confidence in trust observation to avoid four types of attackers. To update the neighbourhood information, our framework sets the learning rate of the RL agent according to the velocities of the neighbour nodes to improve the modelâ€™s adaptability to network topology changes. Results demonstrate that our method can take less number of hops to the destination for large network sizes while can response is up to 54% faster compared to a baseline method. Also, the proposed model can outperform the other baseline method by reducing the packet dropping rate up to 57% caused by the attacker.",VANET;Reinforcement Learning;Blackhole attack;Trust Management System
IEEE,conferencePaper,2023,Unified Identification of Anomalies on the Edge: A Hybrid Sequential PGM Approach,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Edge cloud resources, just as many other computing resources, are prone to both performance and security anomalies due to their decentralized nature and real-time requirements for processing of data. Their behaviour initially observed as anomalous may, however, in many cases be rather generic and hard to detect. To be able to address such anomalies, it is instrumental to determine whether the anomaly is a ""Security"" threat or only a ""Performance"" concern. Therefore, in this paper, we develop an anomaly detection model capable of distinguishing between security and performance anomalies. The model is based on sequential modeling and Probabilistic Graphical Model (PGM), which leverage historical information and dependencies between previous predictions to classify future anomalies accurately. The evaluation of our proposed model shows its superior performance on our testbed and benchmark datasets. Accordingly, the model achieves an average 5%, and 3% higher F1 score compared to state-of-the-art methods in binary and multi-label anomaly detection cases, respectively. Moreover, our testing time analysis demonstrates the ability of the proposed model in early detection of such anomalies on the edge cloud.",Edge clouds;Anomaly detection;Sequential modeling;Probabilistic Graphical Model
IEEE,conferencePaper,2023,Grading and Calculation of Synchronic Distance in Petri Nets for Trustworthy Modeling and analyzing,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Synchronization plays a crucial role in computer systems, providing support for system security, data consistency, and coordination. It contributes to the establishment and application of trust, security, and dependability in distributed systems and concurrent computing to a significant extent. This article makes innovative contributions in the field of synchronic distance in Petri net. We provide refined definitions for the hierarchical classification of synchronic levels in Petri net, proposing the concepts of absolute synchronization, strong synchronization, and extended synchronization based on different conditions. Furthermore, we propose an innovative method for calculating synchronic distance. This method can automate the calculation of synchronic distance between any two transitions using computer computation, resulting in improved accuracy and reduced errors. This novel approach provides an effective tool for system security and trustworthy modeling, as accurate synchronic distance calculations allow for better evaluation of synchronic distance between different transitions, leading to the identification of potential security vulnerabilities and design flaws, thereby enhancing the credibility of decision-making and promoting the reliability of models and analysis results. To validate the proposed method, we introduce a specific example of a Petri net with concurrency, demonstrate the practicality and effectiveness of the proposed method and algorithm through analysis of this example. Our work extends the research on Petri net synchronic distance, further advancing the understanding and exploration of this field.",Petri net;synchronization;synchronic distance;system security;concurrency;trustworthy;security;safety
IEEE,conferencePaper,2023,Temporal-Aware Lightweight Visual Tracking Method for Dynamic Traffic Scenes,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"In traffic-based tracking scenes, acknowledging category diversity and visual field motion is pivotal. This leads tracking models to prioritize multi-category feature learning, motion analysis, and extended time series modeling rather than singularly focusing on attribute acquisition and background modeling. With this goal in mind, we construct a tracking model by integrating re-identification branches into a lightweight detection model. Simultaneously, we establish an inter-frame spatio-temporal attention mechanism using the Feature Transfer Module. This mechanism aligns the current frame features with the corresponding local features of the previous frame, which can bolster feature representation and downstream task performance. Experimental results on the traffic dataset validate the efficacy of the proposed approach in addressing challenges such as occlusion and deformation within traffic scenes. The proposed method attains a significant 31.5 MOTA and 35.7 AP on the BDD100K dataset with random data selection.",Multiple Object Tracking;Lightweight;Feature Transfer Module;Spatio-temporal Attention;Efficiency
IEEE,conferencePaper,2023,Multi-stage Attack Detection and Prediction Using Graph Neural Networks: An IoT Feasibility Study,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"With the ever-increasing reliance on digital networks for various aspects of modern life, ensuring their security has become a critical challenge. Intrusion Detection Systems play a crucial role in ensuring network security, actively identifying and mitigating malicious behaviours. However, the relentless advancement of cyber-threats has rendered traditional/classical approaches insufficient in addressing the sophistication and complexity of attacks. This paper proposes a novel 3-stage intrusion detection system inspired by a simplified version of the Lockheed Martin cyber kill chain to detect advanced multi-step attacks. The proposed approach consists of three models, each responsible for detecting a group of attacks with common characteristics. The detection outcome of the first two stages is used to conduct a feasibility study on the possibility of predicting attacks in the third stage. Using the ToN IoT dataset, we achieved an average of 94% F1-Score among different stages, outperforming the benchmark approaches based on Random-forest model. Finally, we comment on the feasibility of this approach to be integrated in a real-world system and propose various possible future work.",Intrusion Detection;Artificial Intelligence;Cyber Kill Chain;Graph Neural Network;Multi-step Attacks
IEEE,conferencePaper,2023,Insider Threat Detection Based On Heterogeneous Graph Neural Network,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"As one of the most challenging threats in cyberspace, insider threats frequently lead to substantial losses for enterprises. Recently, there are many studies focus on user behavior analysis for insider threats detection. However, they ignore the underlying causes of insider threats and the implicit relationships between users, which is more critical for discover the insider threats. To address this gap, we propose the novel ITDE model in this paper, which applies a graph neural network approach based on two-layer attention. The core idea is to abstracting user features and potential relationships as heterogeneous graphs based on an analysis of user behavior and the causes of insider threats. Futhermore, we employ node-level attention and semantic-level attention to capture the complex graph structure information and generate node embedding by aggregating features from meta-path based neighbors. Finally, we use a cross-entropy loss function to implement insider threat detection. We verify the effectiveness of our model on the CERT r4.2 dataset and it outperforms state-of-the-art methods in insider threat detection.",insider threat detection;heterogeneous graph neural networks;attention mechanism;meta-paths
IEEE,conferencePaper,2023,Inter-slice Correlation Weighted Fusion for Universal Lesion Detection,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Universal lesion detection using computerised tomography (CT) scans is a critical computer-aided diagnosis measure in clinical diagnosis. One of the key issues during the diagnosis is to identify the correlations between sequential slices to improve the feature representation of CT scans. In the process of fusing slice features containing temporal correlations, the correlation between the contextual slices in the channel dimension and the target slices is closely related to the spatial distance in practice. However, convolutional fusion approaches commonly ignore that features of different distances have unequal weights. To tackle this issue, we present a temporal correlation weighted fusion lesion detection network, called TCW-Net. Specifically, for the slices in the channel dimension, we develop a weighted feature fusion module to adjust the more discriminative features using learned weights. Then, we adapt a spatial offset attention mechanism that allows the detection network to pay more attention to the lesionâ€™s slight spatial offset and thus improve the modelâ€™s capacity for distinguishing between different lesion features. Extensive experiments carried out on the DeepLesion dataset show that the proposed algorithm has superior performance over the state-of-the-art methods.",Universal lesion detection;CT;Temporal correlation;Weighted fusion
IEEE,conferencePaper,2023,Anomaly Detection in Dynamic Networks through Edge-Tight Structure Embedding,"TrustCom - International Conference on Trust, Security and Privacy in Computing and Communications",B,"Anomaly detection within dynamic networks holds significant relevance in fields such as cybersecurity, e-commerce, and social media. Recent methods employing deep learning concentrate on alterations in node-dependent substructures within dynamic networks, yielding superior outcomes compared to graph embedding-based techniques. Nevertheless, these methods grapple with two primary problems in dynamic network anomaly detection: the disruption caused by relevant neighbors during node sampling and the inadequate integration of spatio-temporal information. To address these issues, we propose a framework ESEAD for anomaly edge detection in dynamic networks in this paper. This proposed framework devises a random walk-based node sampling strategy, selecting nodes intimately associated with the edge under scrutiny, and designs an encoder model utilizing a multi-headed attention mechanism to learn the spatio-temporal features of the edge neighborhood. Subsequently, these domain-specific spatio-temporal features are fed into an anomaly discriminator for anomaly detection. Empirical results demonstrate that our proposed ESEAD framework surpasses existing state-of-the-art methods across five real-world datasets.",Anomaly Detection;Dynamic Networks;Deep Learning;Node Sampling;Multi-head Attention Mechanism
